Price,Close,High,Low,Open,Volume,Asset Class
2024-05-08,167.73948669433594,169.06066295654875,166.98453532630094,166.98453532630094,4878200,Equity
2024-05-09,166.3885040283203,168.21629052431558,166.02096412356443,167.640137467582,4968800,Equity
2024-05-10,162.29586791992188,167.62030129677404,162.02765530863834,166.79580708989258,5711300,Equity
2024-05-13,158.4416046142578,162.02765031559042,157.8058520735177,161.99785059942576,7768600,Equity
2024-05-14,158.9382781982422,159.75284414962516,156.9813494353235,157.58730222725572,6103500,Equity
2024-05-15,162.38526916503906,162.65348177978103,158.17339892507303,158.9382937076514,7133300,Equity
2024-05-16,160.05084228515625,162.83226520233606,160.0210425704126,161.91837191594786,4283200,Equity
2024-05-17,158.82899475097656,160.8057948837848,158.04424373480626,160.74619545945976,5946300,Equity
2024-05-20,158.2230682373047,160.3488672833312,157.76612913670706,158.85882079805458,5586800,Equity
2024-05-21,159.931640625,160.15018196764942,156.31579544325794,156.89194851410315,5071300,Equity
2024-05-22,159.74288940429688,160.666725962301,158.67005428413125,159.4250207525076,4432200,Equity
2024-05-23,164.1633758544922,165.16668348055015,160.67667267994332,160.9150855644349,7411500,Equity
2024-05-24,166.2196502685547,168.02756541405685,162.7627467459477,164.7296038173835,5498700,Equity
2024-05-28,167.44146728515625,167.53086642543244,164.21303363210288,165.8918215568962,5749700,Equity
2024-05-29,162.51438903808594,166.31896058206246,162.30577588695667,165.49448163542834,4820800,Equity
2024-05-30,163.11041259765625,163.9249785871342,162.1071201263214,162.39518909971233,4385400,Equity
2024-05-31,164.04415893554688,164.25277208120806,159.00781045996706,163.1997933254181,11704800,Equity
2024-06-03,160.3885955810547,165.68321359941342,157.9747126151804,165.01766138282363,5220500,Equity
2024-06-04,160.30914306640625,160.9051525797016,157.29925030953058,159.93165976437663,5598600,Equity
2024-06-05,161.47137451171875,161.85878599325045,159.45484613893362,160.7561509831161,4279900,Equity
2024-06-06,159.55416870117188,162.08725069268746,158.69987479855388,161.2230286038021,3867300,Equity
2024-06-07,160.8455352783203,162.71306489245927,159.03762025067255,159.63362969776657,3341800,Equity
2024-06-10,161.75942993164062,162.81239360557285,160.4879249113222,160.9250076040946,4385900,Equity
2024-06-11,159.29588317871094,161.1832690893038,158.5508600312346,160.95479956818744,5106400,Equity
2024-06-12,159.98130798339844,161.85876572145642,158.12370661598268,160.18990597788553,5790700,Equity
2024-06-13,154.65687561035156,159.56409721170604,153.15688595892505,159.52435415525858,8080900,Equity
2024-06-14,154.8456268310547,155.56085031608546,152.20327424233187,153.19663850959284,6247400,Equity
2024-06-17,162.14683532714844,166.38850473678704,154.41846300630525,155.10388673460565,9564800,Equity
2024-06-18,163.87530517578125,164.09384652823923,161.28262381938043,162.3157159930161,5105300,Equity
2024-06-20,163.9050750732422,165.19645142350768,161.9680181266105,163.87527536310427,4957200,Equity
2024-06-21,163.150146484375,163.82562688471285,160.22965322489435,163.40841572729207,17196600,Equity
2024-06-24,159.4746856689453,163.66668390202565,158.1435812481187,163.01107503466343,5519000,Equity
2024-06-25,158.67007446289062,162.5640606771137,157.36876966274005,158.52107588178035,6842500,Equity
2024-06-26,159.5740203857422,159.95150362246406,156.47472901170613,157.51776442644038,3998000,Equity
2024-06-27,159.43495178222656,160.7759994957451,158.54093007823727,159.7329640694012,3339700,Equity
2024-06-28,157.9151153564453,160.54752454461803,156.8522083378962,159.19654856412257,8641200,Equity
2024-07-01,157.9151153564453,160.3289831979544,155.01449357781533,159.60383154268075,4435100,Equity
2024-07-02,160.37864685058594,161.8587649633797,157.1998844462137,157.76610931509637,5247300,Equity
2024-07-03,161.9183807373047,163.39849899953055,160.468062191446,160.80581757283423,2577300,Equity
2024-07-05,159.43495178222656,162.1567751073708,158.60052950416528,162.1567751073708,4668300,Equity
2024-07-08,162.44483947753906,162.69318051693574,159.58394585327864,159.73295957143714,3453300,Equity
2024-07-09,162.04751586914062,164.48125526389407,161.94817338056473,162.89186639189333,3829900,Equity
2024-07-10,164.60044860839844,164.8885327210935,161.46141402803056,162.0673668099526,3904600,Equity
2024-07-11,161.11778259277344,164.85914860285905,160.98842180545964,164.37158597349043,4553800,Equity
2024-07-12,158.22219848632812,161.4959070769788,158.01324740882603,161.0779897387834,5983400,Equity
2024-07-15,158.76947021484375,159.95357688360363,157.81423496123602,159.8043261199745,5383300,Equity
2024-07-16,162.04318237304688,163.0581179552775,158.85902429981763,159.08789572019498,6500700,Equity
2024-07-17,155.88385009765625,161.14763473417216,155.73458414510108,160.849118012253,6041200,Equity
2024-07-18,158.00328063964844,159.64511495315506,155.64502747856417,156.59031774096403,5274800,Equity
2024-07-19,158.3416290283203,159.64513648188705,156.83910028577543,158.86900204108866,5459800,Equity
2024-07-22,161.95362854003906,162.13274465673587,158.9784516900793,159.17745778837084,6350500,Equity
2024-07-23,171.14784240722656,176.32207646662084,163.804401054621,165.17756883488144,16428000,Equity
2024-07-24,161.49591064453125,172.01353517943448,161.2471492341679,170.65032750926457,7335200,Equity
2024-07-25,163.8541717529297,167.36668181974295,161.11779610872608,162.49096401789342,8791500,Equity
2024-07-26,168.9687042236328,171.7647801506896,165.28703825010757,166.42138971618166,7297700,Equity
2024-07-29,169.02841186523438,171.8742432362651,167.56569343986448,170.40157981962884,4886600,Equity
2024-07-30,166.65025329589844,173.86433478155132,166.44130219683302,169.6353904623755,5329500,Equity
2024-07-31,169.35675048828125,170.89907413575142,167.12785816148175,170.02342918840006,5568800,Equity
2024-08-01,168.90899658203125,173.83446943983216,167.386577974769,169.9040422172715,6112900,Equity
2024-08-02,159.4859161376953,166.60048648736165,157.57543030484607,164.74971614760696,8210700,Equity
2024-08-05,157.57542419433594,159.1077877607891,149.45584833219635,151.7345112930699,7064800,Equity
2024-08-06,161.466064453125,164.63030238268115,158.96849011453133,159.13764605574738,5056700,Equity
2024-08-07,161.32676696777344,165.44625562913066,160.76954379552302,163.60541497926732,4307500,Equity
2024-08-08,164.78952026367188,165.5059543878893,162.74967352619703,163.66511375532096,3842700,Equity
2024-08-09,166.30198669433594,167.04827094238706,163.7546722236321,164.63030208344162,2770100,Equity
2024-08-12,166.04327392578125,167.94381488908715,163.80442106268478,166.7995183878927,3173700,Equity
2024-08-13,167.1278839111328,167.79456271396782,165.4263490686788,166.928862622842,2942400,Equity
2024-08-14,167.117919921875,168.34182186432318,164.7994616515839,167.66519808579645,4456000,Equity
2024-08-15,169.09805297851562,169.90403749133085,167.3865733188525,167.91394627620545,4162500,Equity
2024-08-16,168.58062744140625,169.48612260130702,168.02340432244924,169.2075110418285,3305600,Equity
2024-08-19,170.08316040039062,170.1528208898571,167.18758884728115,168.76970792386962,4506000,Equity
2024-08-20,169.1478271484375,170.06326738744553,168.35178753702402,170.06326738744553,2573900,Equity
2024-08-21,170.35182189941406,171.33692261470154,169.00851930568666,169.2572807322872,4102900,Equity
2024-08-22,168.83935546875,171.1279637289882,167.93387537603093,170.88916246637797,2996600,Equity
2024-08-23,170.37171936035156,170.53093031014234,168.01346600144404,169.15776243878258,4058000,Equity
2024-08-26,170.37171936035156,171.07819327736138,168.73984508297568,169.69508041533666,3707300,Equity
2024-08-27,170.14285278320312,170.65032057377115,168.75974000512235,169.85428105632235,3206000,Equity
2024-08-28,171.01849365234375,172.31205605399205,169.44631967904095,170.35181487851398,4578700,Equity
2024-08-29,172.72003173828125,175.0981903169194,171.63543558613745,171.76478120055233,4262500,Equity
2024-08-30,173.75486755371094,173.9538888314204,170.91899654465252,173.09814896012176,5295600,Equity
2024-09-03,163.39645385742188,173.88422839138212,162.78947539991543,173.32700525331555,6099600,Equity
2024-09-04,165.53579711914062,165.7945035255952,162.59045527578695,162.6899659153728,4112400,Equity
2024-09-05,163.03823852539062,165.17758063503751,161.70486579308675,163.9636237072813,3144200,Equity
2024-09-06,160.43121337890625,165.2173807492684,159.7943847405394,163.6949620484353,3954900,Equity
2024-09-09,164.5308074951172,165.55570331986004,162.10289363266895,162.6800219428568,3716000,Equity
2024-09-10,166.1527099609375,166.8989941605972,163.43623972546973,166.6203826073795,3473200,Equity
2024-09-11,165.52584838867188,165.90395540753326,161.42625002479036,165.4163927608772,4258000,Equity
2024-09-12,168.8592529296875,170.1229652250429,165.4064431222027,165.6850547046632,5150100,Equity
2024-09-13,177.39674377441406,178.43159979096083,168.37168729312668,168.57069339378808,7360800,Equity
2024-09-16,180.5410919189453,180.62069739590618,175.38674736387327,177.834566435045,6844600,Equity
2024-09-17,179.4365997314453,181.52618667104912,178.10324208667055,180.61074641419512,5936900,Equity
2024-09-18,182.64064025878906,184.84964291519424,179.53608736743476,180.30227680347969,5686500,Equity
2024-09-19,185.23770141601562,187.05863677325243,183.3670107397565,186.7203097138157,5021500,Equity
2024-09-20,186.5013885498047,186.90936088764803,183.40681132576734,184.08343504231559,9895700,Equity
2024-09-23,187.73526000976562,188.8397612829821,186.471547789392,186.87952014778537,3972500,Equity
2024-09-24,188.72036743164062,188.8596732196007,186.07354227720728,187.73526674187093,3648900,Equity
2024-09-25,188.39199829101562,189.93432211425414,187.26759182667928,188.88952112540275,3214800,Equity
2024-09-26,183.947509765625,188.89025260942756,183.88772103538884,188.7407655781581,4781500,Equity
2024-09-27,184.73477172851562,185.54195001175097,182.49260307255992,183.52897656081385,4452800,Equity
2024-09-30,187.9236297607422,188.0531821482039,182.45273279571782,184.4358118703179,5628400,Equity
2024-10-01,185.6515655517578,187.56488095745954,184.27636392660253,186.83742605974774,3794000,Equity
2024-10-02,185.7910919189453,187.54496070737318,184.0870369393389,184.92412484819977,2879800,Equity
2024-10-03,183.2499542236328,186.06014626664006,183.06061310227963,185.85087049943928,3999500,Equity
2024-10-04,186.42884826660156,186.50857164203862,184.2165740166799,185.9305885743792,3978300,Equity
2024-10-07,185.31275939941406,186.5783281240517,184.15679321433174,185.29282475327685,2514200,Equity
2024-10-08,186.8175048828125,189.2191204372055,185.91066852242142,186.9669767199406,3627200,Equity
2024-10-09,188.62118530273438,188.7606974064297,185.85086266815665,185.98041505218762,2312600,Equity
2024-10-10,187.46522521972656,189.0895567123749,186.73777031315325,187.49511958536112,2300900,Equity
2024-10-11,190.49464416503906,191.1025215817751,188.40194743052382,188.75073528816927,2983900,Equity
2024-10-14,191.9595489501953,193.25501208705631,190.99292385500004,191.3118021760845,3132900,Equity
2024-10-15,189.90670776367188,193.65361520219597,189.09951428367248,193.17529015179866,3824300,Equity
2024-10-16,191.51109313964844,191.55096243127568,189.2589647444521,189.8369478276114,2912800,Equity
2024-10-17,191.94956970214844,194.1219899887,191.53103336195335,193.4144544956712,2633300,Equity
2024-10-18,191.93960571289062,192.76671865452803,190.47472095194814,192.42790570176464,3075900,Equity
2024-10-21,193.55397033691406,193.71341709977742,191.35167084687512,192.23857255749212,4728800,Equity
2024-10-22,176.0451202392578,184.35608835690329,175.13828393905814,183.8578286586414,15636200,Equity
2024-10-23,181.0576171875,184.336159412971,178.9948146741664,179.0745380530357,9788600,Equity
2024-10-24,179.11439514160156,181.57579917589757,179.0047774038349,181.2668654016979,4366800,Equity
2024-10-25,178.4766387939453,180.78855600084478,177.67942019630826,179.373500212737,3974900,Equity
2024-10-28,174.7496337890625,179.95146601147002,174.600161968864,179.35354831931892,5687400,Equity
2024-10-29,173.4442138671875,174.29124627898275,172.16867018357098,173.95243331426465,5219300,Equity
2024-10-30,174.0321502685547,175.91557135728763,171.90955904584564,172.3779243879991,3694000,Equity
2024-10-31,171.18209838867188,173.01569040395805,169.83679113940224,171.40133386937774,5177100,Equity
2024-11-01,171.10238647460938,174.6599682088117,170.99276872691374,172.15869465839648,3984900,Equity
2024-11-04,171.16217041015625,174.07200529705983,170.85325182231452,171.70029941309576,4197400,Equity
2024-11-05,174.64999389648438,174.85926967215886,171.17215073639795,171.7600935644318,3607300,Equity
2024-11-06,180.13084411621094,181.4263223978167,177.8787157106695,180.86827395790763,5939500,Equity
2024-11-07,178.22750854492188,180.3899539125464,176.15474627784548,180.3899539125464,5084200,Equity
2024-11-08,184.166748046875,185.77114489054642,178.82540344983965,179.02470428888319,4676500,Equity
2024-11-11,183.91763305664062,186.81750839691526,183.0606256943984,185.98043568189183,3371900,Equity
2024-11-12,182.00430297851562,185.05364991581845,179.96143516321843,184.42585303240156,3158000,Equity
2024-11-13,182.9210968017578,185.65156540449584,182.12387824859468,182.31321936560983,3934800,Equity
2024-11-14,177.779052734375,183.1602665529052,176.87223164762418,182.3630480013808,5085600,Equity
2024-11-15,176.3141632080078,177.30072284924634,175.27778976327218,176.1347970217892,5302100,Equity
2024-11-18,176.9021453857422,177.94849389885087,174.52046439586059,176.3839509896509,2835300,Equity
2024-11-19,176.94198608398438,177.26087959765434,175.08845935139686,175.88567792989207,3216000,Equity
2024-11-20,177.36053466796875,177.91858314975988,175.3874303342985,177.48012734669592,3225400,Equity
2024-11-21,178.07801818847656,180.31022717429704,176.72275116238552,177.78903424575466,4532000,Equity
2024-11-22,180.5194854736328,181.1074434832641,178.1577393320669,178.67593368410417,3405200,Equity
2024-11-25,179.582763671875,183.0606065669815,178.92505723350084,181.60569679131876,9740700,Equity
2024-11-26,183.95748901367188,184.2863270376976,179.79202997641926,180.24046066940647,3918900,Equity
2024-11-27,179.97142028808594,184.04718122400385,179.81197352536205,183.9973522099426,2726200,Equity
2024-11-29,181.52598571777344,182.33316403516883,180.49957190606324,180.81845022145203,2054700,Equity
2024-12-02,179.8119659423828,181.00778620102173,178.79551187998393,180.17071354054244,2817700,Equity
2024-12-03,180.0909881591797,181.60570191296816,179.2838098737196,180.37001237623554,2882300,Equity
2024-12-04,182.01426696777344,182.26339682412444,177.3804577219166,179.87175628542667,3713400,Equity
2024-12-05,172.3081817626953,180.14082524855127,172.1088809138153,179.70235425760725,7547300,Equity
2024-12-06,174.96888732910156,175.21801719227565,171.83981685586232,172.69682419340836,6899600,Equity
2024-12-09,170.7237091064453,175.7561198588351,170.17562040108902,174.39089316104878,6500800,Equity
2024-12-10,170.67388916015625,172.55731029809505,170.0161826787986,170.41478437349295,5100300,Equity
2024-12-11,168.0530242919922,172.56725577713888,167.345488855768,172.56725577713888,7606400,Equity
2024-12-12,164.2563018798828,168.69081036726496,163.8776196251131,168.05303853094125,7808600,Equity
2024-12-13,165.4321746826172,167.28570131392362,164.96380936355683,165.07342710218114,4957100,Equity
2024-12-16,165.21295166015625,168.6110866080039,164.87413869911336,165.74112095383833,7436000,Equity
2024-12-17,165.22293090820312,165.9304512156133,162.96082745725772,165.22293090820312,4855100,Equity
2024-12-18,159.39328002929688,166.0500377387542,159.04450735167535,165.42222563108376,8059100,Equity
2024-12-19,164.22640991210938,165.19303500395725,161.61551858922527,162.4625662117906,6257600,Equity
